,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude
16,-0.5769387563162589,1.855167091103387,0.20672094912494096,-0.10127308663977878,-0.5589331535633956,-0.06497794890423478,1.0383573324509836,-1.3472215904954552
17,-0.9213845483973823,1.855167091103387,-0.5554850794477625,-0.27282328672922107,-0.6869574219768839,-0.0897061783427943,1.0383573324509836,-1.3472215904954552
18,-0.9892952871842989,1.6961223070024463,-0.03400758962103454,-0.022015555403049586,-0.38499673371886306,-0.06815141861939296,1.0336788903790575,-1.342227313627819
19,-0.6672584608066818,1.855167091103387,0.015187966189139337,-0.026829345863351495,-0.6498745304364252,-0.05408102276613888,1.0336788903790575,-1.3472215904954552
20,-1.322431390001916,0.9008983864977418,-0.36509590291427835,0.02546849933443491,-0.8979767333618751,-0.058430877328906075,1.0383573324509836,-1.3472215904954552
21,-1.1353217866982266,1.0599431705986826,-0.3836602317613538,-0.1974567587115572,-0.438855219051434,-0.051276946711248265,1.0383573324509836,-1.3472215904954552
22,-1.1292724180223976,1.855167091103387,-0.13396727122464394,0.07474636569103593,-0.36292358399239955,-0.09116616930273111,1.0336788903790575,-1.3472215904954552
23,-0.8896122120478102,1.855167091103387,-0.0945346605859976,-0.12534802380389545,-0.5059575942198831,-0.04297216342122576,1.0336788903790575,-1.3472215904954552
24,-0.6689943666006153,1.855167091103387,-0.06371307822275908,-0.1282543485681825,-0.37086991789392637,-0.06612073015319601,1.0336788903790575,-1.3472215904954552
25,-0.7722018565308482,0.9804207785482122,-0.37652757532807335,-0.13232806197328495,-0.9792059243552609,-0.0391978591230721,1.0383573324509836,-1.3522158673630984
26,-0.7427966644457307,1.6165999149519756,-0.2827106983237311,-0.15909757616731202,-0.7231573875282841,-0.05113293832896626,1.0383573324509836,-1.3522158673630984
27,-1.0856117571446742,1.855167091103387,-0.26137161953335375,-0.07572239191650061,-0.2861090229443065,-0.02843242466286856,1.0383573324509836,-1.3522158673630984
28,-1.172722666076614,1.6961223070024463,-0.4145443162494359,-0.11850206637563579,-0.2605041692616088,-0.06542508291704824,1.0336788903790575,-1.3522158673630984
29,-1.1489986202261884,1.855167091103387,-0.2927323412492489,-0.1351865705481992,-0.9103376972086947,-0.05030229258984455,1.0336788903790575,-1.3522158673630984
30,-1.0228035293278048,1.6165999149519756,-0.14505684852159362,0.18175850799698276,-0.4971283343292977,-0.07581536083968474,1.0336788903790575,-1.3522158673630984
31,-1.0048658361238245,1.855167091103387,-0.22047747255049155,-0.011925865871829975,-0.22783590766644282,-0.040672905896641055,1.0336788903790575,-1.3522158673630984
32,-1.0914507129969964,1.5370775229015052,0.12501178664991347,0.262651266760766,-0.3532113981127556,-0.0008471407548101058,1.0336788903790575,-1.3472215904954552
33,-1.3133836385911104,1.6165999149519756,-0.16056456060333882,0.03396415388904967,-0.5933672671366786,-0.07497640808795858,1.029000448307128,-1.3472215904954552
34,-0.6004523893431772,1.7756446990529167,-0.18414862628374704,-0.05369987722496181,-0.14837256865117415,-0.06966628552656347,1.029000448307128,-1.3472215904954552
35,-1.2549414768620133,1.6165999149519756,-0.3335147226880242,-0.05942310009218436,-0.7558256491234501,-0.08773710086619345,1.029000448307128,-1.3472215904954552
36,-1.4595153445167919,1.5370775229015052,-0.25061371791361575,0.12384627922218545,-0.38764551168603867,-0.04158533601546927,1.029000448307128,-1.3472215904954552
37,-1.294814706916609,1.855167091103387,-0.6780610305419542,-0.2712515787141034,-0.46357714674507317,-0.08036727550800744,1.029000448307128,-1.3522158673630984
38,-0.20608615488499432,1.855167091103387,-0.2708952451561074,-0.059888459233087096,-0.6507574564254838,-0.0809402507308275,1.029000448307128,-1.342227313627819
39,-0.6743598936000464,1.855167091103387,-0.7811255205285358,-0.14564559057244594,-0.04330437595320782,-0.10510773678662019,1.029000448307128,-1.342227313627819
40,-0.93316766651378,1.855167091103387,-0.4898859866724742,-0.07507683909262852,-0.4238454772374388,-0.06505811613298228,1.029000448307128,-1.342227313627819
41,-1.3606213174684545,1.7756446990529167,-0.6741600624664824,0.3219153544750095,-0.8026207265435528,-0.09569779111726254,1.029000448307128,-1.342227313627819
42,-1.4974948591598234,1.6165999149519756,-0.6687263635400553,-0.05815505798866589,-0.8511816559417725,-0.06029744123194982,1.0336788903790575,-1.342227313627819
43,0.04867117117622764,1.855167091103387,-0.2544542277258216,-0.160612859952939,-0.8467670259964798,-0.068553622006855,1.0336788903790575,-1.342227313627819
44,-0.4520061423589179,1.855167091103387,-0.1963624066815657,-0.06598912632684041,-0.6763623101081815,-0.07800731490060216,1.029000448307128,-1.342227313627819
45,-0.628595104487252,1.855167091103387,-0.44145412974349707,0.006577495551355494,-0.6251526027427861,-0.11461482149481526,1.029000448307128,-1.342227313627819
46,-0.9709367683333046,1.6961223070024463,-0.6977433357269672,-0.07834362305783799,-0.7152110536267572,-0.10050478599642607,1.029000448307128,-1.342227313627819
47,-1.1241173038464738,1.1394655626491532,-0.5848006885833175,0.288604838284736,-0.7664207609921526,-0.08327116164907723,1.0243220062352019,-1.3472215904954552
48,-1.536631644332144,0.9008983864977418,-0.6172143826749741,0.258126343681368,-0.8856157695150556,-0.04113217453608545,1.0243220062352019,-1.342227313627819
49,-1.10297081508401,0.9008983864977418,-1.107032404044028,-0.06541459903130768,-0.6410452705458398,-0.10412804799284342,1.0243220062352019,-1.3472215904954552
50,-1.5517813676246555,-0.6100270624611965,-1.3663179875442406,-0.13099278604993514,-0.6101428609287909,-0.13399100645646592,1.0243220062352019,-1.3472215904954552
51,-1.245262486980687,1.1394655626491532,-0.3386016141685913,0.05069093446468231,-0.32230898849570666,-0.04467763976591306,1.0243220062352019,-1.3472215904954552
52,-1.4523613085175504,0.9804207785482122,-0.3854906222793046,0.18636150083275393,0.4705585496788628,-0.033719824002144856,1.0243220062352019,-1.3472215904954552
53,-1.3804527260839987,1.855167091103387,-0.5465189981474816,0.09204199308886087,-0.23313346360079404,-0.01601031623997329,1.0243220062352019,-1.3472215904954552
54,-1.1898713111924426,1.855167091103387,-0.1641744322878804,-0.1851160048751727,-0.6401623445567812,-0.006049685400674456,1.0243220062352019,-1.3522158673630984
55,-1.294288674857841,1.855167091103387,-0.4574611760803808,0.0172680863285981,-0.7505280931890989,-0.043590816605082926,1.0243220062352019,-1.3522158673630984
56,-1.2446312485101654,1.855167091103387,-0.2617487867827402,0.03292463645214596,-0.709913497692406,-0.0644227189300628,1.0243220062352019,-1.3522158673630984
57,-1.606804320971762,1.855167091103387,0.27252097201060865,0.5833370483934719,-0.6163233428522007,-0.008451492142092143,1.0243220062352019,-1.3522158673630984
58,-1.3964441006705386,1.855167091103387,-0.3495818555351816,0.05346935360288182,-0.31083095063794564,0.044368181765087035,1.0243220062352019,-1.3522158673630984
59,-0.688720568804406,-2.120952511420135,-1.072924981684273,-0.7212209478241554,-1.1760984199153155,-0.13677574735738712,1.0243220062352019,-1.3572101442307416
60,-0.2519035472036654,1.855167091103387,0.22896994488556843,0.06745570097161038,-0.7699524649483868,-0.010474675586847428,1.029000448307128,-1.3572101442307416
61,1.1817442257619633,1.6165999149519756,0.17843801958475347,0.34695682795272276,-1.1831618278277838,0.0641998524991009,1.0243220062352019,-1.3572101442307416
62,-1.5626702312411478,1.6961223070024463,0.32384549005164515,0.9722933729660875,-0.9262303650117484,0.0017950890124912155,1.019643564163276,-1.3572101442307416
63,-1.4101735374043767,1.855167091103387,0.9171231812478515,0.8313884402907247,-0.7990890225873186,0.01973528117428953,1.019643564163276,-1.362204421098378
64,-0.6722557653649754,1.5370775229015052,0.32225210215223893,0.573783735158355,-0.9129864751758703,-0.011936159417335102,1.019643564163276,-1.362204421098378
65,-1.4229561164324331,1.855167091103387,-0.010821886514023642,0.04489946967138016,-0.7258061654954597,0.015236614023583887,1.019643564163276,-1.362204421098378
66,-1.6129062928534679,1.5370775229015052,-0.4222849403117336,-0.06346555720773765,-0.5633477835086882,-0.06712005411893736,1.019643564163276,-1.362204421098378
67,-0.6640496652481985,1.855167091103387,0.629607617718545,1.188439019092911,-0.8246938762700162,0.026486615028637923,1.0149651220913465,-1.3572101442307416
68,-1.0626767593824002,1.855167091103387,0.625250842261163,0.4912102658253239,-1.017171741884778,0.025960103105007657,1.019643564163276,-1.362204421098378
69,-1.5210610953926187,1.3780327388005644,-0.34078005701732095,-0.08931195241043118,0.35048061516690127,-0.008448912114104094,1.019643564163276,-1.3572101442307416
70,-1.10460151446619,-0.21241510220884435,0.25021559980633795,0.21193990697741522,-0.9129864751758703,0.0014537431835983368,1.019643564163276,-1.3572101442307416
71,-1.6534107613785847,1.3780327388005644,-0.8291182376898195,-0.050944155745121365,-0.7452305372547476,-0.0933151512240955,1.019643564163276,-1.3572101442307416
72,-1.1161216165532037,1.6165999149519756,0.05040518850194593,0.5182835344591044,-0.7646549090140355,0.05891874184593768,1.019643564163276,-1.3572101442307416
73,-1.7737142932187697,1.3780327388005644,-1.5001853077938578,-1.1070794860189443,-1.2432007950837645,-0.048086619245535464,1.019643564163276,-1.3572101442307416
74,-0.7305401174764422,-0.6895494545116669,0.34351387193494326,0.24078253096285224,-1.0030449260598415,-0.0856830974668639,1.019643564163276,-1.3572101442307416
75,-1.5505714938894894,-0.9281166306630783,-1.0544077076214315,-0.09272436982216509,-0.5863038592242102,-0.12844439764815752,1.019643564163276,-1.3522158673630984
76,-0.7497928908273418,0.5828088182958601,0.12001764300661588,0.016382898273152167,-0.16779694041046206,-0.06185078253572258,1.019643564163276,-1.3522158673630984
77,-1.45220349889992,-0.7690718465621375,0.16282551230469988,0.1635648604247649,-0.6225038247756105,0.039579119037363227,1.019643564163276,-1.3522158673630984
78,-1.6144843890297713,-0.4509822783602557,-0.023683901587016592,0.11475438291347739,-0.3284894704191164,0.01649923612260692,1.019643564163276,-1.3572101442307416
79,-0.9786168363913136,0.7418536023968009,-0.4100150068248121,0.0825174425172478,-0.9553669226506802,-0.08194210794657787,1.0149651220913465,-1.3522158673630984
80,-1.2476296312451416,-0.9281166306630783,-0.9011141868773208,-0.20321907463115127,-0.721391535550167,-0.09272055376421529,1.019643564163276,-1.3522158673630984
81,-1.4229561164324331,1.855167091103387,-0.6778104265556818,-0.20321907463115127,-1.0975180068891053,0.018882107586205746,1.019643564163276,-1.3472215904954552
82,-1.2366881644227725,1.855167091103387,-0.6139640201679628,0.03919559508971289,-1.08250826507511,-0.0742977802336146,1.019643564163276,-1.3522158673630984
83,-1.6119068319418093,1.855167091103387,-1.186686881080765,-0.08076056728183732,-0.9536010706725632,-0.08070133087376478,1.019643564163276,-1.3522158673630984
84,-1.08519093149766,0.5032864262453896,0.07336538368149385,-0.01602904860409356,-0.8467670259964798,-0.029634911169910818,1.019643564163276,-1.3522158673630984
85,-0.7698347122663932,1.855167091103387,0.5226938051099334,0.31027843444713094,-0.9262303650117484,0.019882532267973138,1.019643564163276,-1.3522158673630984
86,-1.5227443979806756,0.9008983864977418,-1.2571936531343784,0.1908323503335269,-0.7452305372547476,-0.14807879113033776,1.019643564163276,-1.3472215904954552
87,-1.6368933547332774,-1.4847733750163714,-1.1215693337628847,-0.08818229499997783,-0.777015872860855,-0.13625430436107733,1.019643564163276,-1.3472215904954552
88,-1.5252693518627607,-1.4847733750163714,-1.1050902231504156,-0.04098771874103471,-1.1487277142545007,0.012850078936666945,1.0149651220913465,-1.3472215904954552
89,-1.3826094575249466,1.855167091103387,-1.0093064313148477,-0.37690205564292334,-0.9094547712196361,0.15263774570172878,1.0149651220913465,-1.3472215904954552
90,-0.935271794748851,-1.0076390227135488,-1.0834579762911745,-0.028439437069976068,-0.5527526716399858,-0.082846984043878,1.0149651220913465,-1.3472215904954552
91,-1.5807131308568816,1.855167091103387,-1.2057305058194232,-0.22718507038764577,-0.4609283687778975,0.6924719823623443,1.0149651220913465,-1.3522158673630984
92,-1.642153675320955,1.855167091103387,-1.052080109348288,-0.38930798285804985,-1.090454598976637,0.24483843024473534,1.0149651220913465,-1.3522158673630984
93,-0.6503728317202369,-0.13289271015837392,-0.7814791550491662,0.111037028665929,-0.6251526027427861,-0.06673642600458722,1.0102866800194203,-1.3472215904954552
94,-1.0647282844115944,0.8213759944472714,-0.7091681223540494,0.501288826322075,-0.08745067540613485,-0.022112475153984377,1.0149651220913465,-1.3472215904954552
95,-0.9795636940970958,0.5828088182958601,-1.265989417560198,-0.06340539641676765,1.803776793157259,-0.15175704984144975,1.0149651220913465,-1.342227313627819
96,-0.5456398488195778,0.18519685804350786,-0.6192684858573708,0.06666240978605113,0.5491389627050729,-0.12846073311712897,1.0243220062352019,-1.342227313627819
97,-0.9813522030969059,0.026152073942566967,-0.7055558678930022,0.16759545311768692,-1.080742413096993,-0.08190120320791369,1.019643564163276,-1.342227313627819
98,-1.3957076557882635,-0.5305046704107261,-1.0027668112066235,-0.16947495260600698,0.5279487389676679,-0.13965313115725947,1.0243220062352019,-1.342227313627819
99,-0.6635236331894309,0.6623312103463305,-0.6951235819501697,0.02274602821579708,0.3637245050027794,-0.11500628473893844,1.0243220062352019,-1.342227313627819
100,-0.7262266545945466,0.026152073942566967,-0.6879905619276406,0.07348272597503169,0.7751680159040594,-0.11811324117322454,1.019643564163276,-1.337233036760176
101,-0.34406436389977557,-0.05337031810790347,-0.6259307140815511,-0.05388386526803787,1.0038458470702214,-0.13072072645069174,1.019643564163276,-1.337233036760176
102,-0.392827535747546,0.8213759944472714,-0.6795822407042406,-0.07371860633290031,-0.915635253143046,-0.13129292761677672,1.019643564163276,-1.337233036760176
103,-0.6797780238053542,1.855167091103387,-0.7725432303387348,0.09954221596965365,-0.4688747026794244,-0.1549587013170874,1.019643564163276,-1.337233036760176
104,-0.5424310532610945,0.42376403419491915,-0.8669825367142913,-0.05585968205348788,1.1150945216915975,-0.1508198002269594,1.019643564163276,-1.342227313627819
105,0.5569759495635056,1.855167091103387,0.3056335642951483,-0.3674450783395891,-0.6640013462613619,-0.02973285300161146,1.0243220062352019,-1.3322387598925327
106,-0.31513260066754917,1.855167091103387,-0.3978637910834063,-0.08296863978277519,-0.6330989366443129,-0.1458434876976274,1.019643564163276,-1.3322387598925327
107,-0.3696295219558883,1.855167091103387,-0.5098071769338143,-0.01330843527163096,-0.6534062343926594,-0.1390384349061917,1.019643564163276,-1.337233036760176
108,0.014847309797461117,1.855167091103387,-0.2341708666676777,-0.1062869692316248,0.0158516653137144,-0.1019638950853136,1.0243220062352019,-1.3322387598925327
109,0.018161311767697936,-0.05337031810790347,-0.5118387186696204,-0.06384575267567712,0.08295404048216348,-0.1131069625036184,1.0243220062352019,-1.337233036760176
110,0.6417197142309904,1.855167091103387,0.08103726393987416,0.0968768722327801,-0.7734841689046209,-0.08631180111605,1.0243220062352019,-1.337233036760176
111,-0.6464275912794788,0.2647192500939783,-0.687099448285601,-0.046384847997652745,0.3354708733529061,-0.1254287948067456,1.0243220062352019,-1.337233036760176
112,-0.4463249961242263,-0.21241510220884435,-0.8785524563385247,-0.23961115364347807,0.28514409197656926,-0.1571600123939021,1.0243220062352019,-1.337233036760176
113,-0.38051838557238055,1.855167091103387,-0.34330625368819123,-0.04067513424028286,-0.4300259591608486,-0.12137801970878985,1.029000448307128,-1.337233036760176
114,-0.2101892049433828,0.5032864262453896,-0.648613280610001,-0.17323318420596376,-0.6631184202723033,-0.14154498100707594,1.029000448307128,-1.337233036760176
115,-0.3834115618956032,1.855167091103387,-0.4171710854651232,-0.23220887018539885,-0.7876109847295576,-0.1188967982904641,1.029000448307128,-1.337233036760176
116,-0.7618916281790002,-0.05337031810790347,-0.9713054133228662,-0.09021384960715066,0.9994312171249287,-0.14726554725198707,1.029000448307128,-1.337233036760176
117,-0.41139646742204755,1.855167091103387,-0.5604555039001806,-0.06492349256088774,0.31781235357173526,-0.12974133965516937,1.029000448307128,-1.337233036760176
118,1.0456597321587464,1.6961223070024463,0.5311320932269811,-0.05621050012482562,-0.40265525350003384,-0.04528762385722871,1.0336788903790575,-1.3272444830248964
119,0.7443485688965786,1.4575551308510348,0.45185808908981423,-0.33802162395840285,-0.28964072690054066,-0.07765695001469768,1.0336788903790575,-1.3272444830248964
120,1.0963692226239579,0.9804207785482122,0.57493757282207,-0.0349471895323601,-0.558050227574337,-0.09229401666310605,1.029000448307128,-1.3322387598925327
121,0.5747032299439786,0.6623312103463305,0.6780797751722109,0.11088844421992591,-1.1725667159590814,-0.0948514694062713,1.0383573324509836,-1.3322387598925327
122,1.3001540421905844,1.855167091103387,0.6140531226794227,-0.16135291827241158,-0.32230898849570666,-0.04218951942145137,1.0383573324509836,-1.3272444830248964
123,0.6867480584615097,1.855167091103387,0.37597843264305225,-0.13101881354131537,-0.21988957376491594,-0.09142678674191021,1.0336788903790575,-1.3322387598925327
124,1.7693746386114184,1.855167091103387,0.6824359172333202,-0.21471230420374804,-0.46357714674507317,-0.05927848639997726,1.0383573324509836,-1.3322387598925327
125,0.8338792252988496,-0.05337031810790347,0.0413978487927458,-0.0002601816974904919,0.5341292208910777,-0.09106558329525934,1.0383573324509836,-1.3222502061572532
126,1.9085627213613654,1.6961223070024463,0.28257572471997455,-0.2296367066967653,-0.34879676816746286,-0.08838041987659224,1.0336788903790575,-1.3222502061572532
127,1.129719655149833,1.2189879546996236,0.12421593871074825,-0.20321907463115127,-0.060079969745320094,-0.07661944449017202,1.0336788903790575,-1.31725592928961
128,1.937178865358331,0.9008983864977418,0.8902125845674224,-0.1387234285586279,0.1677149354317834,-0.05774885223937253,1.029000448307128,-1.31725592928961
129,1.154548368323671,0.10567446599303741,0.41132837963837965,-0.1847729437865023,-0.51390392812141,-0.05873993842756025,1.0336788903790575,-1.312261652421974
130,1.6743732487979626,0.42376403419491915,0.28162693488885704,-0.22873126366225832,-0.252557835360082,-0.0743423483755978,1.0336788903790575,-1.31725592928961
131,4.06618841680905,-0.8485942386126079,1.1744294714473944,-0.029280301305665512,-0.7884939107186161,-0.031162986453797545,1.0336788903790575,-1.3072673755543307
132,1.9023555430679058,0.5032864262453896,0.41989443155420403,-0.12228650205391454,-0.3125968026160627,-0.06266104842232237,1.0336788903790575,-1.312261652421974
133,1.5916810091596718,0.42376403419491915,0.47847178587644745,-0.14264705402465858,0.17742712131142732,-0.09110944194603686,1.029000448307128,-1.31725592928961
134,2.2793627195867536,-0.05337031810790347,0.6265991496132369,-0.2698193154702518,-0.8502987299527139,-0.061028483864031244,1.029000448307128,-1.3072673755543307
135,2.3825176063111093,-0.21241510220884435,0.8495353556191866,-0.08327551293040168,-0.7805475768170892,-0.048347039619653316,1.029000448307128,-1.312261652421974
136,1.5686408049856444,0.026152073942566967,0.4969418739569233,-0.18753872053024775,-0.6754793841191229,-0.05906614552049451,1.029000448307128,-1.3072673755543307
137,2.338330913374618,0.2647192500939783,0.625887729179443,-0.19520003422593654,-0.698435459834645,-0.06318184167265702,1.0243220062352019,-1.3072673755543307
138,1.6547522530059253,0.6623312103463305,0.6282179434489658,-0.14330408523991517,-0.8882645474822312,-0.06588250469732687,1.0243220062352019,-1.312261652421974
139,1.29321041901485,0.8213759944472714,0.8532496154968665,-0.05980655602428801,-0.14219208672776437,-0.05207039991860318,1.0243220062352019,-1.312261652421974
140,1.3101486513071716,0.10567446599303741,0.07575576016593966,-0.7710288202465597,-1.1478447882654421,-0.06235214685466381,1.019643564163276,-1.3022730986866946
141,1.6744258520038393,1.855167091103387,0.5485380805538791,-0.30565658792176786,-0.5412746337822247,-0.07198930328394157,1.0243220062352019,-1.31725592928961
142,1.5325024025483,1.298510346750094,0.618034549390908,-0.15371185335013,-0.3170114325613554,-0.05450375016621276,1.019643564163276,-1.312261652421974
143,-0.5149195765875411,1.6961223070024463,-0.11941934586751783,-0.0007237771523641468,-0.14660671667305708,-0.07585960294833119,1.0149651220913465,-1.31725592928961
144,-0.4158677399215735,0.7418536023968009,-0.32298554264092855,0.0046502602260000735,-0.41943084729214614,-0.10757676609464506,1.0149651220913465,-1.31725592928961
145,0.7198354749580012,1.855167091103387,0.31228564756659594,-0.3162016260546255,-0.8088012084669626,-0.07641954213588753,1.019643564163276,-1.31725592928961
146,1.3939455582688745,1.855167091103387,0.39245736146720794,-0.018338535938193873,-0.5836550812570347,-0.056516249196384045,1.019643564163276,-1.3222502061572532
147,-0.32012990522584284,1.855167091103387,-0.2755932077533029,-0.18029507869015643,-0.26227002123972587,-0.05934512984333547,1.0149651220913465,-1.3222502061572532
148,-0.442905787742236,1.855167091103387,-0.09864415681150258,-0.09322547959454175,-0.31171387662700417,-0.06138769319502254,1.0149651220913465,-1.3222502061572532
149,0.3529807171733715,1.855167091103387,-0.05831883231893185,-0.09674490319258913,-0.21282616585244762,-0.07409389180155151,1.0149651220913465,-1.3222502061572532
150,0.1053248239055144,1.855167091103387,0.21211970808451594,-0.20942203823871455,-0.5916014151585616,-0.08154068007007952,1.019643564163276,-1.3222502061572532
151,0.7780672238635914,1.855167091103387,0.09001084603383587,-0.14249908538245137,-0.34614799020028725,-0.10451186671634655,1.019643564163276,-1.3222502061572532
152,-0.3742586040730444,1.855167091103387,-0.40343400419096687,-0.07915980247988556,-0.5642307094977468,-0.13047973916857156,1.0149651220913465,-1.3272444830248964
153,0.47291602657241905,1.855167091103387,0.5251016495425614,-0.04479596653188247,-0.7187427575829913,-0.01906441910176895,1.019643564163276,-1.3272444830248964
154,2.2538501647365172,1.855167091103387,0.9189484841254233,-0.0811186330928004,-0.3576260280580483,-0.03698842807827798,1.019643564163276,-1.3222502061572532
155,2.634118740019725,1.855167091103387,1.432090584536144,0.07471216297904863,-0.4988941863074148,0.02555102671614064,1.019643564163276,-1.3272444830248964
156,1.5714287748971134,1.855167091103387,0.8772409543788917,-0.2935129791326842,-0.41766499531402906,-0.015108997940482958,1.019643564163276,-1.3322387598925327
157,1.1354008013845245,1.855167091103387,0.15854122075616953,-0.35150867337446107,-0.6993183858237035,-0.05720896184280792,1.019643564163276,-1.3322387598925327
158,1.9127709778315074,1.855167091103387,1.0367821787052525,-0.12532958842254427,-0.4838844444934196,-0.05550157151711524,1.019643564163276,-1.3272444830248964
159,-0.5912994315206185,1.855167091103387,-0.4421591447973741,0.08933477833011519,-0.44856740493107794,-0.1125916136520287,1.019643564163276,-1.3322387598925327
160,-0.8823529696368153,1.855167091103387,-0.14283392486600524,-0.28757937969401204,-0.9412401068257437,-0.09754044829051364,1.0149651220913465,-1.3322387598925327
161,-0.4507436654178754,1.855167091103387,-0.4650620211275138,-0.10814086195784497,-0.20223105398374513,-0.05948734827742082,1.0149651220913465,-1.337233036760176
162,-0.10350990342528293,1.855167091103387,-0.23289352779192674,-0.2683621673437851,-0.3337870263534677,-0.10080766822741909,1.019643564163276,-1.3322387598925327
163,-0.34022432987077084,1.3780327388005644,-0.444863118196781,0.045231623010472996,-0.04683607990944198,-0.11861147213393768,1.019643564163276,-1.337233036760176
164,-0.49303664294280264,1.0599431705986826,-0.5529368057506107,-0.09932707332220969,0.2551246083485789,-0.13287814605636966,1.0149651220913465,-1.337233036760176
165,-0.9094436206633544,1.1394655626491532,-0.8700056349861813,0.0012553489976660564,-0.05919704375626155,-0.11435612007796811,1.0149651220913465,-1.337233036760176
166,-1.1886614374572766,0.9804207785482122,-0.7538611515229945,0.08274806117515625,-0.3214260625066481,-0.048086619245535464,1.0149651220913465,-1.337233036760176
167,-1.3039676647391678,0.026152073942566967,-0.902922508501476,0.04505996032099367,-0.08038726749366652,-0.1292834515390906,1.0149651220913465,-1.337233036760176
168,-0.8177036296142587,-0.13289271015837392,-0.6559167510276871,0.10649533206816242,-0.22518712969926719,-0.032876460739730905,1.0102866800194203,-1.3322387598925327
169,-1.101813544554721,1.298510346750094,-0.6242400109509981,0.09937767178997951,0.04322237097452916,0.01298408147727869,1.0102866800194203,-1.337233036760176
170,-0.6449020983090523,1.6961223070024463,-0.896285958914696,-0.28930101857284596,-0.6039623790053811,0.06867936599955178,1.0102866800194203,-1.337233036760176
171,-0.8894017992243031,1.855167091103387,-0.702571895359093,-0.04054080040524939,-0.30023583876924315,-0.007669807629345836,1.0102866800194203,-1.337233036760176
172,-0.8634684187270528,0.5828088182958601,-0.9443363040297584,0.04147241795449439,0.19331978911448106,-0.0040416446356997295,1.0149651220913465,-1.337233036760176
173,-1.168514409606472,1.1394655626491532,-0.722347891519763,-0.19339450494215368,0.2507099784032862,-0.04002349494472381,1.0149651220913465,-1.337233036760176
174,-0.8427427556116036,1.855167091103387,-0.42798463160890443,-0.20321907463115127,-0.613674564885025,0.012947407097742862,1.0149651220913465,-1.3322387598925327
175,-0.9023947910758666,1.855167091103387,-0.3404866280074578,-0.04519544843270914,-0.2719822071193698,0.014463052457206655,1.0149651220913465,-1.3322387598925327
176,-0.9137044803393732,1.855167091103387,-0.28016773064198275,0.1934002700673729,-0.37086991789392637,-0.006588049599169068,1.0149651220913465,-1.3322387598925327
177,-0.653634230484597,1.4575551308510348,-0.7007800460772496,-0.07378539357802574,-0.18810423815880847,-0.08481000513382901,1.0149651220913465,-1.3322387598925327
178,-0.7829855137355869,1.855167091103387,-0.3190284028002591,0.059381096770749646,-0.5774745993336249,-0.006500930749001767,1.0149651220913465,-1.3272444830248964
179,-0.48120092162052824,1.855167091103387,-0.37634133044093887,-0.10329103247439603,-0.0927482313404861,0.02142142947451208,1.0149651220913465,-1.3322387598925327
